id,name,variant,price,brand,image_name,image_url,category
92150-67850_27700,5-Pocket Hose Best for me SlimFit Kurzgröße,grey denim,89.99,gerry weber,5-pocket-hose-best4me-slimfit-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92150-67850_27700_01/pdmain/5-pocket-hose-best4me-slimfit-kurzgroesse-01.jpg,Hosen
92150-67850_87300,5-Pocket Hose Best for me SlimFit Kurzgröße,blue denim,89.99,gerry weber,5-pocket-hose-best4me-slimfit-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92150-67850_87300_01/pdmain/5-pocket-hose-best4me-slimfit-kurzgroesse-01.jpg,Hosen
92150-67850_99600,5-Pocket Hose Best for me SlimFit Kurzgröße,"weiß, weiß",89.99,gerry weber,5-pocket-hose-best4me-slimfit-kurzgroesse-02.jpg,https://pic.gerryweber.com/static/i/1_92150-67850_99600_02/pdmain/5-pocket-hose-best4me-slimfit-kurzgroesse-02.jpg,Hosen
92150-67851_50895,5-Pocket Hose Best for me SlimFit Kurzgröße,light khaki,89.99,gerry weber,5-pocket-hose-best4me-slimfit-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92150-67851_50895_01/pdmain/5-pocket-hose-best4me-slimfit-kurzgroesse-01.jpg,Hosen
92150-67910_12800,Figurformende Hose Best for me Kurzgröße,black black denim,89.99,gerry weber,figurformende-hose-best4me-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92150-67910_12800_01/pdmain/figurformende-hose-best4me-kurzgroesse-01.jpg,Hosen
92150-67910_30167,Figurformende Hose Best for me Kurzgröße,italian plum,59.99,gerry weber,figurformende-hose-best4me-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92150-67910_30167_01/pdmain/figurformende-hose-best4me-kurzgroesse-01.jpg,Hosen
92150-67910_40100,Figurformende Hose Best for me Kurzgröße,kurkuma,59.99,gerry weber,figurformende-hose-best4me-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92150-67910_40100_01/pdmain/figurformende-hose-best4me-kurzgroesse-01.jpg,Hosen
92150-67910_84100,Figurformende Hose Best for me Kurzgröße,blue denim,89.99,gerry weber,figurformende-hose-best4me-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92150-67910_84100_01/pdmain/figurformende-hose-best4me-kurzgroesse-01.jpg,Hosen
92150-67910_86800,Figurformende Hose Best for me Kurzgröße,dark blue denim,89.99,gerry weber,figurformende-hose-best4me-kurzgroesse-01.png,https://pic.gerryweber.com/static/i/1_92150-67910_86800_01/pdmain/figurformende-hose-best4me-kurzgroesse-01.png,Hosen
92150-67950_12800,5-Pocket Hose Best for me Kurzgröße,black black denim,89.99,gerry weber,5-pocket-hose-best4me-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92150-67950_12800_01/pdmain/5-pocket-hose-best4me-kurzgroesse-01.jpg,Hosen
92150-67952_86800,Figurformende Jeans Best for me Kurzgröße,dark blue denim,89.99,gerry weber,figurformende-jeans-best4me-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92150-67952_86800_01/pdmain/figurformende-jeans-best4me-kurzgroesse-01.jpg,Hosen
92151-67810_277002,Figurformende Hose Best for me,grau denim,89.99,gerry weber,figurformende-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67810_277002_01/pdmain/figurformende-hose-best4me-01.jpg,Hosen
92151-67810_50279,Figurformende Hose Best for me,verdant green,49.99,gerry weber,figurformende-hose-best4me-02.jpg,https://pic.gerryweber.com/static/i/1_92151-67810_50279_02/pdmain/figurformende-hose-best4me-02.jpg,Hosen
92151-67810_84600,Figurformende Hose Best for me,blau denim,89.99,gerry weber,figurformende-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67810_84600_01/pdmain/figurformende-hose-best4me-01.jpg,Hosen
92151-67810_846003,Figurformende Hose Best for me,blau denim mit use,49.99,gerry weber,figurformende-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67810_846003_01/pdmain/figurformende-hose-best4me-01.jpg,Hosen
92151-67810_847003,Figurformende Hose Best for me,blue denim mit use,49.99,gerry weber,figurformende-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67810_847003_01/pdmain/figurformende-hose-best4me-01.jpg,Hosen
92151-67810_98600,Figurformende Hose Best for me,muschel,89.99,gerry weber,figurformende-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67810_98600_01/pdmain/figurformende-hose-best4me-01.jpg,Hosen
92151-67810_99600,Figurformende Hose Best for me,"weiß, weiß",39.99,gerry weber,figurformende-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67810_99600_01/pdmain/figurformende-hose-best4me-01.jpg,Hosen
92151-67850_27700,5-Pocket Hose Best for me SlimFit,grey denim,89.99,gerry weber,5-pocket-hose-best4me-slimfit-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67850_27700_01/pdmain/5-pocket-hose-best4me-slimfit-01.jpg,Hosen
92151-67850_87300,5-Pocket Hose Best for me SlimFit,blue denim,89.99,gerry weber,5-pocket-hose-best4me-slimfit-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67850_87300_01/pdmain/5-pocket-hose-best4me-slimfit-01.jpg,Hosen
92151-67850_99600,5-Pocket Hose Best for me SlimFit,"weiß, weiß",89.99,gerry weber,5-pocket-hose-best4me-slimfit-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67850_99600_01/pdmain/5-pocket-hose-best4me-slimfit-01.jpg,Hosen
92151-67851_50895,5-Pockt Hose Best for me SlimFit,light khaki,89.99,gerry weber,5-pockt-hose-best4me-slimfit-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67851_50895_01/pdmain/5-pockt-hose-best4me-slimfit-01.jpg,Hosen
92151-67910_12800,Figurformende Hose Best for me,black black denim,89.99,gerry weber,figurformende-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67910_12800_01/pdmain/figurformende-hose-best4me-01.jpg,Hosen
92151-67910_60109,Figurformende Hose Best for me,chilli pepper,89.99,gerry weber,figurformende-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67910_60109_01/pdmain/figurformende-hose-best4me-01.jpg,Hosen
92151-67910_84100,Figurformende Hose Best for me,blue denim,89.99,gerry weber,figurformende-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67910_84100_01/pdmain/figurformende-hose-best4me-01.jpg,Hosen
92151-67910_841008,Figurformende Hose Best for me,blue denim,89.99,gerry weber,figurformende-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67910_841008_01/pdmain/figurformende-hose-best4me-01.jpg,Hosen
92151-67910_86800,Figurformende Hose Best for me,dark blue denim,89.99,gerry weber,figurformende-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67910_86800_01/pdmain/figurformende-hose-best4me-01.jpg,Hosen
92151-67950_12800,5-Pocket Jeans Best for me,black black denim,89.99,gerry weber,5-pocket-jeans-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67950_12800_01/pdmain/5-pocket-jeans-best4me-01.jpg,Hosen
92151-67950_862002,5-Pocket Jeans Best for me,dark blue denim mit use,69.99,gerry weber,5-pocket-jeans-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67950_862002_01/pdmain/5-pocket-jeans-best4me-01.jpg,Hosen
92151-67952_86800,Figurformende Jeans Best for me,dark blue denim,89.99,gerry weber,figurformende-jeans-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92151-67952_86800_01/pdmain/figurformende-jeans-best4me-01.jpg,Hosen
92152-67810_84600,Figurformende Hose Best for me Langgröße,blau denim,89.99,gerry weber,figurformende-hose-best4me-langgroesse-02.jpg,https://pic.gerryweber.com/static/i/1_92152-67810_84600_02/pdmain/figurformende-hose-best4me-langgroesse-02.jpg,Hosen
92152-67910_12800,Figurformende Hose Best for me Langgröße,black black denim,89.99,gerry weber,figurformende-hose-best4me-langgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92152-67910_12800_01/pdmain/figurformende-hose-best4me-langgroesse-01.jpg,Hosen
92152-67910_84100,Figurformende Hose Best for me Langgröße,blue denim,69.99,gerry weber,figurformende-hose-best4me-langgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92152-67910_84100_01/pdmain/figurformende-hose-best4me-langgroesse-01.jpg,Hosen
92152-67910_86800,Figurformende Hose Best for me Langgröße,dark blue denim,89.99,gerry weber,figurformende-hose-best4me-langgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92152-67910_86800_01/pdmain/figurformende-hose-best4me-langgroesse-01.jpg,Hosen
92152-67950_12800,5-Pocket Jeans Best for me Langgröße,black black denim,89.99,gerry weber,5-pocket-jeans-best4me-langgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92152-67950_12800_01/pdmain/5-pocket-jeans-best4me-langgroesse-01.jpg,Hosen
92152-67952_86800,5-Pocket Jeans Best for me Langgröße,dark blue denim,89.99,gerry weber,5-pocket-jeans-best4me-langgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92152-67952_86800_01/pdmain/5-pocket-jeans-best4me-langgroesse-01.jpg,Hosen
92219-67802_11000,siebenachtel Hose Edition de luxe Slim Fit,schwarz,99.99,gerry weber,78-hose-edition-de-luxe-slim-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92219-67802_11000_01/pdmain/78-hose-edition-de-luxe-slim-fit-01.jpg,Hosen
92219-67802_30443,siebenachtel Hose Edition de luxe Slim Fit,aubergine,79.99,gerry weber,78-hose-edition-de-luxe-slim-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92219-67802_30443_01/pdmain/78-hose-edition-de-luxe-slim-fit-01.jpg,Hosen
92219-67802_82200,siebenachtel Hose Edition de luxe Slim Fit,marine,99.99,gerry weber,78-hose-edition-de-luxe-slim-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92219-67802_82200_01/pdmain/78-hose-edition-de-luxe-slim-fit-01.jpg,Hosen
92243-67810_847005,5-Pocket Jeans Best for me Skinny,blue denim mit use,49.99,gerry weber,5-pocket-jeans-best4me-skinny-01.jpg,https://pic.gerryweber.com/static/i/1_92243-67810_847005_01/pdmain/5-pocket-jeans-best4me-skinny-01.jpg,Hosen
92243-67910_12800,5-Pocket Jeans Best for me Skinny,black black denim,89.99,gerry weber,5-pocket-jeans-best4me-skinny-01.jpg,https://pic.gerryweber.com/static/i/1_92243-67910_12800_01/pdmain/5-pocket-jeans-best4me-skinny-01.jpg,Hosen
92243-67910_13200,5-Pocket Jeans Best for me Skinny,dark grey denim,89.99,gerry weber,5-pocket-jeans-best4me-skinny-01.jpg,https://pic.gerryweber.com/static/i/1_92243-67910_13200_01/pdmain/5-pocket-jeans-best4me-skinny-01.jpg,Hosen
92243-67910_78200,5-Pocket Jeans Best for me Skinny,mahagoni,69.99,gerry weber,5-pocket-jeans-best4me-skinny-01.jpg,https://pic.gerryweber.com/static/i/1_92243-67910_78200_01/pdmain/5-pocket-jeans-best4me-skinny-01.jpg,Hosen
92243-67910_833005,5-Pocket Jeans Best for me Skinny,dark blue mit use,59.99,gerry weber,5-pocket-jeans-best4me-skinny-01.jpg,https://pic.gerryweber.com/static/i/1_92243-67910_833005_01/pdmain/5-pocket-jeans-best4me-skinny-01.jpg,Hosen
92243-67910_862005,5-Pocket Jeans Best for me Skinny,dark blue denim mit use,89.99,gerry weber,5-pocket-jeans-best4me-skinny-01.jpg,https://pic.gerryweber.com/static/i/1_92243-67910_862005_01/pdmain/5-pocket-jeans-best4me-skinny-01.jpg,Hosen
92277-67692_82200,Hose mit Galonstreifen Cassic Fit,marine,59.99,gerry weber,hose-mit-galonstreifen-cassic-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92277-67692_82200_01/pdmain/hose-mit-galonstreifen-cassic-fit-01.jpg,Hosen
92281-67900_11000,Schlank geschnittene Hose  Joggingstyle,schwarz,89.99,gerry weber,schlank-geschnittene-hose-joggingstyle-01.jpg,https://pic.gerryweber.com/static/i/1_92281-67900_11000_01/pdmain/schlank-geschnittene-hose-joggingstyle-01.jpg,Hosen
92281-67900_82200,Schlank geschnittene Hose  Joggingstyle,marine,89.99,gerry weber,schlank-geschnittene-hose-joggingstyle-01.jpg,https://pic.gerryweber.com/static/i/1_92281-67900_82200_01/pdmain/schlank-geschnittene-hose-joggingstyle-01.jpg,Hosen
92306-67830_99600,5-Pocket Jeans Straight Fit  Kurzgröße,"weiß, weiß",49.99,gerry weber,5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92306-67830_99600_01/pdmain/5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,Hosen
92306-67840_859002,5-Pocket Jeans Straight Fit  Kurzgröße,blue denim mit use,89.99,gerry weber,5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92306-67840_859002_01/pdmain/5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,Hosen
92306-67930_12800,5-Pocket Jeans Straight Fit Kurzgröße,black black denim,89.99,gerry weber,5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92306-67930_12800_01/pdmain/5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,Hosen
92306-67930_13200,5-Pocket Jeans Straight Fit Kurzgröße,dark grey denim,89.99,gerry weber,5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92306-67930_13200_01/pdmain/5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,Hosen
92306-67930_84100,5-Pocket Jeans Straight Fit Kurzgröße,blue denim,89.99,gerry weber,5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92306-67930_84100_01/pdmain/5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,Hosen
92306-67930_86800,5-Pocket Jeans Straight Fit Kurzgröße,dark blue denim,89.99,gerry weber,5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92306-67930_86800_01/pdmain/5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,Hosen
92306-67940_86800,5-Pocket Jeans Straight Fit Kurzgröße,dark blue denim,89.99,gerry weber,5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92306-67940_86800_01/pdmain/5-pocket-jeans-straight-fit-kurzgroesse-01.jpg,Hosen
92307-67830_846002,5-Pocket Jeans Straight Fit,blau mit use,39.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67830_846002_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92307-67830_99600,5-Pocket Jeans Straight Fit,"weiß, weiß",89.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67830_99600_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92307-67840_859002,5-Pocket Hose Straight Fit,blue denim mit use,89.99,gerry weber,5-pocket-hose-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67840_859002_01/pdmain/5-pocket-hose-straight-fit-01.jpg,Hosen
92307-67930_12800,5-Pocket Jeans Straight Fit,black black denim,89.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67930_12800_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92307-67930_13200,5-Pocket Jeans Straight Fit,dark grey denim,89.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67930_13200_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92307-67930_50524,5-Pocket Jeans Straight Fit,agave green,89.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67930_50524_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92307-67930_50852,5-Pocket Jeans Straight Fit,dark green,89.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67930_50852_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92307-67930_60109,5-Pocket Jeans Straight Fit,chilli pepper,89.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67930_60109_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92307-67930_84100,5-Pocket Jeans Straight Fit,blue denim,89.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67930_84100_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92307-67930_862008,5-Pocket Jeans Straight Fit,dark blue denim mit use,89.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67930_862008_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92307-67930_86800,5-Pocket Jeans Straight Fit,dark blue denim,89.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67930_86800_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92307-67940_12800,5-Pocket Jeans Straight Fit,black black denim,89.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67940_12800_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92307-67940_862002,5-Pocket Jeans Straight Fit,dark blue denim mit use,69.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67940_862002_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92307-67940_86800,5-Pocket Jeans Straight Fit,dark blue denim,89.99,gerry weber,5-pocket-jeans-straight-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92307-67940_86800_01/pdmain/5-pocket-jeans-straight-fit-01.jpg,Hosen
92308-67930_12800,5-Pocket Jeans Straight Fit Long,black black denim,89.99,gerry weber,5-pocket-jeans-straight-fit-long-01.jpg,https://pic.gerryweber.com/static/i/1_92308-67930_12800_01/pdmain/5-pocket-jeans-straight-fit-long-01.jpg,Hosen
92308-67930_86800,5-Pocket Jeans Straight Fit Long,dark blue denim,89.99,gerry weber,5-pocket-jeans-straight-fit-long-01.jpg,https://pic.gerryweber.com/static/i/1_92308-67930_86800_01/pdmain/5-pocket-jeans-straight-fit-long-01.jpg,Hosen
92314-67840_859002,5-Pocket Hose Comfort Fit Kurzgröße,blue denim mit use,89.99,gerry weber,5-pocket-hose-comfort-fit-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92314-67840_859002_01/pdmain/5-pocket-hose-comfort-fit-kurzgroesse-01.jpg,Hosen
92314-67940_86800,5-Pocket Hose Comfort Fit Kurzgröße,dark blue denim,89.99,gerry weber,5-pocket-hose-comfort-fit-kurzgroesse-01.jpg,https://pic.gerryweber.com/static/i/1_92314-67940_86800_01/pdmain/5-pocket-hose-comfort-fit-kurzgroesse-01.jpg,Hosen
92315-67840_859002,5-Pocket Jeans Comfort Fit,blue denim mit use,69.99,gerry weber,5-pocket-jeans-comfort-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92315-67840_859002_01/pdmain/5-pocket-jeans-comfort-fit-01.jpg,Hosen
92315-67930_12800,5-Pocket Jeans Comfort Fit,black black denim,89.99,gerry weber,5-pocket-jeans-comfort-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92315-67930_12800_01/pdmain/5-pocket-jeans-comfort-fit-01.jpg,Hosen
92315-67930_13200,5-Pocket Jeans Comfort Fit,dark grey denim,89.99,gerry weber,5-pocket-jeans-comfort-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92315-67930_13200_01/pdmain/5-pocket-jeans-comfort-fit-01.jpg,Hosen
92315-67930_86800,5-Pocket Jeans Comfort Fit,dark blue denim,89.99,gerry weber,5-pocket-jeans-comfort-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92315-67930_86800_01/pdmain/5-pocket-jeans-comfort-fit-01.jpg,Hosen
92315-67940_86800,5-Pocket Hose Comfort Fit,dark blue denim,89.99,gerry weber,5-pocket-hose-comfort-fit-01.jpg,https://pic.gerryweber.com/static/i/1_92315-67940_86800_01/pdmain/5-pocket-hose-comfort-fit-01.jpg,Hosen
92319-67810_84800,Jeggings Best for me,dunkel denim,79.99,gerry weber,jeggings-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92319-67810_84800_01/pdmain/jeggings-best4me-01.jpg,Hosen
92319-67910_12800,Jeggings Best for me,black black denim,79.99,gerry weber,jeggings-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92319-67910_12800_01/pdmain/jeggings-best4me-01.jpg,Hosen
92319-67910_86800,Jeggings Best for me,dark blue denim,79.99,gerry weber,jeggings-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92319-67910_86800_01/pdmain/jeggings-best4me-01.jpg,Hosen
92323-67697_11000,Hose mit komfortabler Beinweite,schwarz,79.99,gerry weber,hose-mit-komfortabler-beinweite-01.jpg,https://pic.gerryweber.com/static/i/1_92323-67697_11000_01/pdmain/hose-mit-komfortabler-beinweite-01.jpg,Hosen
92323-67697_82200,Hose mit komfortabler Beinweite,marine,79.99,gerry weber,hose-mit-komfortabler-beinweite-01.jpg,https://pic.gerryweber.com/static/i/1_92323-67697_82200_01/pdmain/hose-mit-komfortabler-beinweite-01.jpg,Hosen
92335-67813_12800,siebenachtel Hose Best for me,black black denim,89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_12800_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_30059,siebenachtel Hose Best for me,lavendel,89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_30059_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_30239,siebenachtel Hose Best for me,pastel lavender,29.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_30239_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_30854,siebenachtel Hose Best for me,dragonfruit,89.99,gerry weber,78-hose-best4me-02.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_30854_02/pdmain/78-hose-best4me-02.jpg,Hosen
92335-67813_40063,siebenachtel Hose Best for me,citrus,89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_40063_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_50014,siebenachtel Hose Best for me,inselgrün,89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_50014_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_60008,siebenachtel Hose Best for me,cerise,89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_60008_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_80871,siebenachtel Hose Best for me,inky night,89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_80871_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_824002,siebenachtel Hose Best for me,light blue denim mit use,89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_824002_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_84100,siebenachtel Hose Best for me,blue denim,89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_84100_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_846002,siebenachtel Hose Best for me,blau mit use,89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_846002_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_859002,siebenachtel Hose Best for me,blue denim mit use,89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_859002_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_86800,siebenachtel Hose Best for me,dark blue denim,89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_86800_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_90169,siebenachtel Hose Best for me,humus,29.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_90169_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_98600,siebenachtel Hose Best for me,muschel,89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_98600_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67813_99600,siebenachtel Hose Best for me,"weiß, weiß",89.99,gerry weber,78-hose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67813_99600_01/pdmain/78-hose-best4me-01.jpg,Hosen
92335-67965_30869,5-Pocket in siebenachtel Länge Best for me,candied,89.99,gerry weber,5-pocket-in-78-laenge-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67965_30869_01/pdmain/5-pocket-in-78-laenge-best4me-01.jpg,Hosen
92335-67965_50892,5-Pocket in siebenachtel Länge Best for me,aqua grey,89.99,gerry weber,5-pocket-in-78-laenge-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67965_50892_01/pdmain/5-pocket-in-78-laenge-best4me-01.jpg,Hosen
92335-67965_50895,5-Pocket in siebenachtel Länge Best for me,light khaki,89.99,gerry weber,5-pocket-in-78-laenge-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67965_50895_01/pdmain/5-pocket-in-78-laenge-best4me-01.jpg,Hosen
92335-67965_50896,5-Pocket in siebenachtel Länge Best for me,lime,89.99,gerry weber,5-pocket-in-78-laenge-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67965_50896_01/pdmain/5-pocket-in-78-laenge-best4me-01.jpg,Hosen
92335-67965_98600,5-Pocket in siebenachtel Länge Best for me,muschel,89.99,gerry weber,5-pocket-in-78-laenge-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92335-67965_98600_01/pdmain/5-pocket-in-78-laenge-best4me-01.jpg,Hosen
92343-67712_11000,Caprihose Best for me,schwarz,69.99,gerry weber,caprihose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92343-67712_11000_01/pdmain/caprihose-best4me-01.jpg,Hosen
92343-67712_30332,Caprihose Best for me,prism pink,49.99,gerry weber,caprihose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92343-67712_30332_01/pdmain/caprihose-best4me-01.jpg,Hosen
92343-67712_30869,Caprihose Best for me,candied,69.99,gerry weber,caprihose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92343-67712_30869_01/pdmain/caprihose-best4me-01.jpg,Hosen
92343-67712_30877,Caprihose Best for me,rasberry,69.99,gerry weber,caprihose-best4me-02.jpg,https://pic.gerryweber.com/static/i/1_92343-67712_30877_02/pdmain/caprihose-best4me-02.jpg,Hosen
92343-67712_40063,Caprihose Best for me,citrus,19.99,gerry weber,caprihose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92343-67712_40063_01/pdmain/caprihose-best4me-01.jpg,Hosen
92343-67712_50037,Caprihose Best for me,olive branch,19.99,gerry weber,caprihose-best4me-01.jpg,https://pic.gerryweber.com/static/i/1_92343-67712_50037_01/pdmain/caprihose-best4me-01.jpg,Hosen
